Artikelnummer | NW-Katalogartikelnummer,(Kurz)Bezeichnung | BMEcat-Kurztext,EAN - EAN,Hersteller | Lieferant-Name 1,HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant,Konditionsgruppe - (NW-KS),Ursprungsland - Ursprungsland,Zolltarifnummer - Zolltarifnummer,Preiseinheit - Preiseinheit Verkauf,Gebindemenge / BMEcat Verpackungsmenge,Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt,BMEcat Inhaltseinheit / Basismengeneinheit (BME),Versand-Kz. - KZ Versandkennzeichen NW,Preisdatum EK / Konditionsdatum,"Netto-Einkaufspreis (indiv., falls vorh.)",Kennzeichen Preis gepflegt
          3222662737,             unknown,"         1,32216E+12",                 nan,    T1335M12X1.25NO3,                ZU21,                  BR,            69474414,                   1,                   1,22.70,                 PCE,                   P,          2023-07-10,88.79,                  -1
          3222662733,             unknown,"         1,32216E+12",                 nan,    T1335M12X1.25NO3,                ZU21,                  BR,            69474414,                   1,                   1,72.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222662733,             unknown,"         1,32216E+12",                 nan,     T1335M12X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.60,                 PCE,                   P,          2023-07-10,87.19,                  -1
          3222662322,             unknown,"         1,32216E+12",                 nan,     T1335M12X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,18.80,                 PCE,                   P,          2023-07-10,18.89,                  -1
          3222662321,             unknown,"         1,32216E+12",                 nan,    T1335M14X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,86.60,                 PCE,                   P,          2023-07-10,11.89,                  -1
          3222662322,             unknown,"         1,32216E+12",                 nan,    T1335M14X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,78.88,                  -1
          3222662323,             unknown,"         1,32216E+12",                 nan,    T1335M14X1.25NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.21,                 PCE,                   P,          2023-07-10,17.89,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,    T1335M14X1.25NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,78.78,                  -1
          3222662325,             unknown,"         1,32216E+12",                 nan,     T1335M14X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,26.81,                 PCE,                   P,          2023-07-10,87.76,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,     T1335M14X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,88.78,                  -1
          3222662327,             unknown,"         1,32216E+12",                 nan,    T1335M15X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,70.82,                  -1
          3222662323,             unknown,"         1,32216E+12",                 nan,    T1335M15X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,66.10,                 PCE,                   P,          2023-07-10,80.88,                  -1
          3222662312,             unknown,"         1,32216E+12",                 nan,     T1335M15X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.20,                 PCE,                   P,          2023-07-10,68.18,                  -1
          3222662312,             unknown,"         1,32216E+12",                 nan,    T1335M16X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,66.10,                 PCE,                   P,          2023-07-10,86.88,                  -1
          3222662313,             unknown,"         1,32216E+12",                 nan,     T1335M16X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,81.60,                 PCE,                   P,          2023-07-10,11.09,                  -1
          3222662316,             unknown,"         1,32216E+12",                 nan,     T1335M16X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,20.60,                 PCE,                   P,          2023-07-10,77.88,                  -1
          3222662316,             unknown,"         1,32216E+12",                 nan,    T1335M18X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,66.10,                 PCE,                   P,          2023-07-10,80.88,                  -1
          3222662317,             unknown,"         1,32216E+12",                 nan,     T1335M18X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.70,                 PCE,                   P,          2023-07-10,88.71,                  -1
          3222662313,             unknown,"         1,32216E+12",                 nan,     T1335M18X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.20,                 PCE,                   P,          2023-07-10,68.18,                  -1
          3222662313,             unknown,"         1,32216E+12",                 nan,    T1335M2.5X.35NO3,                ZU21,                  DE,            69474414,                   1,                   1,28.21,                 PCE,                   P,          2023-07-10,87.82,                  -1
          3222662322,             unknown,"         1,32216E+12",                 nan,   T1335M233X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,67.60,                 PCE,                   P,          2023-07-10,86.17,                  -1
          3222662323,             unknown,"         1,32216E+12",                 nan,    T1335M233X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,62.60,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,    T1335M233X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,62.80,                 PCE,                   P,          2023-07-10,67.61,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,    T1335M22X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,80.00,                 PCE,                   P,          2023-07-10,88.00,                  -1
          3222662323,             unknown,"         1,32216E+12",                 nan,     T1335M22X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,61.70,                 PCE,                   P,          2023-07-10,76.88,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,    T1335M24X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.60,                 PCE,                   P,          2023-07-10,88.87,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,     T1335M24X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.60,                 PCE,                   P,          2023-07-10,88.87,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,    T1335M24X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.20,                 PCE,                   P,          2023-07-10,78.82,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,    T1335M24X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.60,                 PCE,                   P,          2023-07-10,88.87,                  -1
          3222662335,             unknown,"         1,32216E+12",                 nan,     T1335M25X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,77.78,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,     T1335M25X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,20.10,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222662337,             unknown,"         1,32216E+12",                 nan,    T1335M25X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,77.78,                  -1
          3222662362,             unknown,"         1,32216E+12",                 nan,    T1335M27X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,     T1335M28X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.80,                 PCE,                   P,          2023-07-10,80.86,                  -1
          3222662366,             unknown,"         1,32216E+12",                 nan,    T1335M28X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,26.70,                 PCE,                   P,          2023-07-10,87.89,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,    T1335M333X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,77.78,                  -1
          3222662352,             unknown,"         1,32216E+12",                 nan,    T1335M333X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,20.10,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222662351,             unknown,"         1,32216E+12",                 nan,   T1335M333X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,77.78,                  -1
          3222662352,             unknown,"         1,32216E+12",                 nan,   T1335M333X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,20.10,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222662353,             unknown,"         1,32216E+12",                 nan,     T1335M32X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,81.09,                  -1
          3222662356,             unknown,"         1,32216E+12",                 nan,     T1335M32X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.60,                 PCE,                   P,          2023-07-10,17.09,                  -1
          3222662355,             unknown,"         1,32216E+12",                 nan,    T1335M32X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,81.09,                  -1
          3222662357,             unknown,"         1,32216E+12",                 nan,     T1335M36X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,80.82,                  -1
          3222662353,             unknown,"         1,32216E+12",                 nan,     T1335M36X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,18.89,                  -1
          3222662353,             unknown,"         1,32216E+12",                 nan,    T1335M36X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,80.82,                  -1
          3222662362,             unknown,"         1,32216E+12",                 nan,    T1335M36X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,18.89,                  -1
          3222662362,             unknown,"         1,32216E+12",                 nan,    T1335M36X3.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,10.88,                  -1
          3222662366,             unknown,"         1,32216E+12",                 nan,      T1335M3X.35NO3,                ZU21,                  BR,            69474414,                   1,                   1,12.20,                 PCE,                   P,          2023-07-10,16.79,                  -1
          3222662365,             unknown,"         1,32216E+12",                 nan,    T1335M433X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,27.10,                 PCE,                   P,          2023-07-10,88.88,                  -1
          3222662372,             unknown,"         1,32216E+12",                 nan,     T1335M42X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,66.10,                 PCE,                   P,          2023-07-10,18.89,                  -1
          3222662373,             unknown,"         1,32216E+12",                 nan,    T1335M42X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,86.79,                  -1
          3222662376,             unknown,"         1,32216E+12",                 nan,    T1335M42X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.10,                 PCE,                   P,          2023-07-10,88.87,                  -1
          3222662376,             unknown,"         1,32216E+12",                 nan,    T1335M42X3.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,61.20,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662377,             unknown,"         1,32216E+12",                 nan,     T1335M45X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,27.10,                 PCE,                   P,          2023-07-10,88.88,                  -1
          3222662335,             unknown,"         1,32216E+12",                 nan,    T1335M48X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.60,                 PCE,                   P,          2023-07-10,18.87,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,    T1335M48X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,87.60,                 PCE,                   P,          2023-07-10,71.68,                  -1
          3222662337,             unknown,"         1,32216E+12",                 nan,    T1335M48X3.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,86.60,                 PCE,                   P,          2023-07-10,10.89,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,    T1335M48X3.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.80,                 PCE,                   P,          2023-07-10,70.77,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,       T1335M4X.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,86.81,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,       T1335M4X.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,12.80,                 PCE,                   P,          2023-07-10,16.86,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,    T1335M533X1.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,16.20,                 PCE,                   P,          2023-07-10,18.79,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,   T1335M533X2.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,16.20,                 PCE,                   P,          2023-07-10,18.79,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,       T1335M5X.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,88.77,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,       T1335M5X.5NO3,                ZU21,                  BR,            69474414,                   1,                   1,16.20,                 PCE,                   P,          2023-07-10,17.89,                  -1
          3222662322,             unknown,"         1,32216E+12",                 nan,      T1335M6X.75NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.20,                 PCE,                   P,          2023-07-10,87.89,                  -1
          3222662321,             unknown,"         1,32216E+12",                 nan,      T1335M6X.75NO3,                ZU21,                  BR,            69474414,                   1,                   1,18.60,                 PCE,                   P,          2023-07-10,18.79,                  -1
          3222662323,             unknown,"         1,32216E+12",                 nan,      T1335M7X.75NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.10,                 PCE,                   P,          2023-07-10,78.89,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,      T1335M8X.75NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.61,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662325,             unknown,"         1,32216E+12",                 nan,      T1335M8X.75NO3,                ZU21,                  BR,            69474414,                   1,                   1,61.20,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,     T1335M8X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662327,             unknown,"         1,32216E+12",                 nan,     T1335M8X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,81.61,                 PCE,                   P,          2023-07-10,11.87,                  -1
          3222662311,             unknown,"         1,32216E+12",                 nan,     T1335M3X1.33NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.60,                 PCE,                   P,          2023-07-10,78.82,                  -1
          3222662312,             unknown,"         1,32216E+12",                 nan,         T13381/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.70,                 PCE,                   P,          2023-07-10,18.79,                  -1
          3222662313,             unknown,"         1,32216E+12",                 nan,         T13381/2NO8,                ZU21,                  BR,            69474414,                   1,                   1,62.60,                 PCE,                   P,          2023-07-10,67.88,                  -1
          3222662316,             unknown,"         1,32216E+12",                 nan,         T13381/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.61,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662315,             unknown,"         1,32216E+12",                 nan,         T13381/4NO8,                ZU21,                  BR,            69474414,                   1,                   1,78.10,                 PCE,                   P,          2023-07-10,88.82,                  -1
          3222662316,             unknown,"         1,32216E+12",                 nan,      T1338133-24NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.80,                 PCE,                   P,          2023-07-10,88.87,                  -1
          3222662317,             unknown,"         1,32216E+12",                 nan,      T1338133-24NO8,                ZU21,                  BR,            69474414,                   1,                   1,62.60,                 PCE,                   P,          2023-07-10,87.81,                  -1
          3222662322,             unknown,"         1,32216E+12",                 nan,           T13381NO8,                ZU21,                  BR,            69474414,                   1,                   1,86.00,                 PCE,                   P,          2023-07-10,11.87,                  -1
          3222662322,             unknown,"         1,32216E+12",                 nan,         T13383/4NO8,                ZU21,                  BR,            69474414,                   1,                   1,26.60,                 PCE,                   P,          2023-07-10,88.19,                  -1
          3222662323,             unknown,"         1,32216E+12",                 nan,         T13383/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,22.60,                 PCE,                   P,          2023-07-10,86.77,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,         T13383/8NO8,                ZU21,                  BR,            69474414,                   1,                   1,60.60,                 PCE,                   P,          2023-07-10,78.78,                  -1
          3222662325,             unknown,"         1,32216E+12",                 nan,        T13385/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,86.20,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662326,             unknown,"         1,32216E+12",                 nan,        T13385/16NO8,                ZU21,                  BR,            69474414,                   1,                   1,80.70,                 PCE,                   P,          2023-07-10,88.88,                  -1
          3222662327,             unknown,"         1,32216E+12",                 nan,         T13385/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,67.60,                 PCE,                   P,          2023-07-10,88.82,                  -1
          3222662323,             unknown,"         1,32216E+12",                 nan,         T13385/8NO8,                ZU21,                  BR,            69474414,                   1,                   1,80.20,                 PCE,                   P,          2023-07-10,88.77,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,       T13385-433NO8,                ZU21,                  BR,            69474414,                   1,                   1,62.80,                 PCE,                   P,          2023-07-10,88.16,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,        T13386-32NO8,                ZU21,                  BR,            69474414,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,86.79,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,        T13387/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,12.00,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,        T13387/16NO8,                ZU21,                  BR,            69474414,                   1,                   1,67.70,                 PCE,                   P,          2023-07-10,86.78,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,         T13387/8NO8,                ZU21,                  BR,            69474414,                   1,                   1,22.00,                 PCE,                   P,          2023-07-10,88.88,                  -1
          3222662337,             unknown,"         1,32216E+12",                 nan,        T13388-32NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.80,                 PCE,                   P,          2023-07-10,80.88,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,        T13388-32NO8,                ZU21,                  BR,            69474414,                   1,                   1,66.10,                 PCE,                   P,          2023-07-10,81.89,                  -1
          3222662362,             unknown,"         1,32216E+12",                 nan,        T13383/16NO8,                ZU21,                  BR,            69474414,                   1,                   1,66.20,                 PCE,                   P,          2023-07-10,78.87,                  -1
          3222662361,             unknown,"         1,32216E+12",                 nan,          T1111/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,86.20,                 PCE,                   P,          2023-07-10,11.69,                  -1
          3222662362,             unknown,"         1,32216E+12",                 nan,          T1111/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.60,                 PCE,                   P,          2023-07-10,78.88,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,          T1111/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,81.60,                 PCE,                   P,          2023-07-10,81.88,                  -1
          3222662366,             unknown,"         1,32216E+12",                 nan,          T1111/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,16.20,                 PCE,                   P,          2023-07-10,18.89,                  -1
          3222662365,             unknown,"         1,32216E+12",                 nan,       T111133-32NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,81.09,                  -1
          3222662366,             unknown,"         1,32216E+12",                 nan,       T111133-32NO3,                ZU21,                  BR,            69474414,                   1,                   1,82.80,                 PCE,                   P,          2023-07-10,17.81,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,            T1111NO3,                ZU21,                  BR,            69474414,                   1,                   1,28.10,                 PCE,                   P,          2023-07-10,88.82,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,          T1113/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,66.00,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222662352,             unknown,"         1,32216E+12",                 nan,          T1113/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.00,                 PCE,                   P,          2023-07-10,80.78,                  -1
          3222662351,             unknown,"         1,32216E+12",                 nan,          T1113/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,21.61,                 PCE,                   P,          2023-07-10,87.77,                  -1
          3222662352,             unknown,"         1,32216E+12",                 nan,          T1113/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,76.20,                 PCE,                   P,          2023-07-10,87.89,                  -1
          3222662353,             unknown,"         1,32216E+12",                 nan,         T1115/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.11,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662356,             unknown,"         1,32216E+12",                 nan,         T1115/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,17.60,                 PCE,                   P,          2023-07-10,17.88,                  -1
          3222662355,             unknown,"         1,32216E+12",                 nan,          T1115/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,76.70,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662356,             unknown,"         1,32216E+12",                 nan,          T1115/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.20,                 PCE,                   P,          2023-07-10,70.07,                  -1
          3222662362,             unknown,"         1,32216E+12",                 nan,        T1116-433NO3,                ZU21,                  BR,            69474414,                   1,                   1,18.60,                 PCE,                   P,          2023-07-10,18.78,                  -1
          3222662361,             unknown,"         1,32216E+12",                 nan,         T1117/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.60,                 PCE,                   P,          2023-07-10,80.68,                  -1
          3222662362,             unknown,"         1,32216E+12",                 nan,         T1117/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.10,                 PCE,                   P,          2023-07-10,68.18,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,          T1117/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,62.80,                 PCE,                   P,          2023-07-10,67.61,                  -1
          3222662366,             unknown,"         1,32216E+12",                 nan,          T1117/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,87.10,                 PCE,                   P,          2023-07-10,88.78,                  -1
          3222662367,             unknown,"         1,32216E+12",                 nan,         T1113/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,17.60,                 PCE,                   P,          2023-07-10,18.12,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,         T1113/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,66.10,                 PCE,                   P,          2023-07-10,86.88,                  -1
          3222662363,             unknown,"         1,32216E+12",                 nan,          T1151/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,87.61,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222662372,             unknown,"         1,32216E+12",                 nan,          T1151/2NO8,                ZU21,                  BR,            69474414,                   1,                   1,68.20,                 PCE,                   P,          2023-07-10,70.07,                  -1
          3222662371,             unknown,"         1,32216E+12",                 nan,          T1151/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,86.21,                 PCE,                   P,          2023-07-10,81.89,                  -1
          3222662372,             unknown,"         1,32216E+12",                 nan,          T1151/4NO8,                ZU21,                  BR,            69474414,                   1,                   1,72.60,                 PCE,                   P,          2023-07-10,88.79,                  -1
          3222662373,             unknown,"         1,32216E+12",                 nan,          T1151/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,88.88,                  -1
          3222662376,             unknown,"         1,32216E+12",                 nan,          T1151/8NO8,                ZU21,                  BR,            69474414,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,88.67,                  -1
          3222662376,             unknown,"         1,32216E+12",                 nan,            T1151NO8,                ZU21,                  BR,            69474414,                   1,                   1,10.80,                 PCE,                   P,          2023-07-10,17.89,                  -1
          3222662377,             unknown,"         1,32216E+12",                 nan,         T1153/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,27.21,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222662373,             unknown,"         1,32216E+12",                 nan,         T1153/16NO8,                ZU21,                  BR,            69474414,                   1,                   1,66.80,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,          T1153/4NO8,                ZU21,                  BR,            69474414,                   1,                   1,22.20,                 PCE,                   P,          2023-07-10,86.69,                  -1
          3222662331,             unknown,"         1,32216E+12",                 nan,          T1153/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,26.60,                 PCE,                   P,          2023-07-10,87.89,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,          T1153/8NO8,                ZU21,                  BR,            69474414,                   1,                   1,66.00,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,         T1155/16NO8,                ZU21,                  BR,            69474414,                   1,                   1,88.80,                 PCE,                   P,          2023-07-10,78.19,                  -1
          3222662335,             unknown,"         1,32216E+12",                 nan,         T1155/32NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,88.88,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,         T1155/32NO8,                ZU21,                  BR,            69474414,                   1,                   1,78.70,                 PCE,                   P,          2023-07-10,88.62,                  -1
          3222662337,             unknown,"         1,32216E+12",                 nan,          T1155/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,72.70,                 PCE,                   P,          2023-07-10,86.89,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,          T1155/8NO8,                ZU21,                  BR,            69474414,                   1,                   1,88.60,                 PCE,                   P,          2023-07-10,80.82,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,         T1157/16NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.80,                 PCE,                   P,          2023-07-10,88.89,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,         T1157/16NO8,                ZU21,                  BR,            69474414,                   1,                   1,62.20,                 PCE,                   P,          2023-07-10,87.87,                  -1
          3222662331,             unknown,"         1,32216E+12",                 nan,          T1157/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,68.80,                 PCE,                   P,          2023-07-10,68.88,                  -1
          3222662332,             unknown,"         1,32216E+12",                 nan,          T1157/8NO8,                ZU21,                  BR,            69474414,                   1,                   1,88.10,                 PCE,                   P,          2023-07-10,10.82,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,         T1153/16NO8,                ZU21,                  BR,            69474414,                   1,                   1,67.80,                 PCE,                   P,          2023-07-10,87.11,                  -1
          3222662335,             unknown,"         1,32216E+12",                 nan,        T1131.1/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,21.70,                 PCE,                   P,          2023-07-10,87.79,                  -1
          3222662336,             unknown,"         1,32216E+12",                 nan,        T1131.1/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,76.20,                 PCE,                   P,          2023-07-10,87.89,                  -1
          3222662337,             unknown,"         1,32216E+12",                 nan,        T1131.1/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,88.00,                 PCE,                   P,          2023-07-10,88.71,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,        T1131.1/4NO3,                ZU21,                  BR,            69474414,                   1,                   1,16.00,                 PCE,                   P,          2023-07-10,17.77,                  -1
          3222662333,             unknown,"         1,32216E+12",                 nan,        T1131.1/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,81.20,                 PCE,                   P,          2023-07-10,81.69,                  -1
          3222663222,             unknown,"         1,32216E+12",                 nan,        T1131.1/8NO3,                ZU21,                  BR,            69474414,                   1,                   1,16.80,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222663223,             unknown,"         1,32216E+12",                 nan,          T1131/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,66.00,                 PCE,                   P,          2023-07-10,81.87,                  -1
          3222663226,             unknown,"         1,32216E+12",                 nan,          T1131/2NO3,                ZU21,                  BR,            69474414,                   1,                   1,62.80,                 PCE,                   P,          2023-07-10,67.68,                  -1
