Artikelnummer | NW-Katalogartikelnummer,(Kurz)Bezeichnung | BMEcat-Kurztext,EAN - EAN,Hersteller | Lieferant-Name 1,HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant,Konditionsgruppe - (NW-KS),Ursprungsland - Ursprungsland,Zolltarifnummer - Zolltarifnummer,Preiseinheit - Preiseinheit Verkauf,Gebindemenge / BMEcat Verpackungsmenge,Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt,BMEcat Inhaltseinheit / Basismengeneinheit (BME),Versand-Kz. - KZ Versandkennzeichen NW,Preisdatum EK / Konditionsdatum,"Netto-Einkaufspreis (indiv., falls vorh.)",Kennzeichen Preis gepflegt
3222663177,unknown,"1,32216E+12",,T255M133,ZU21,IN,69474414,1,1,80.61,PCE,P,18/08/2023,88.68,-1
3222663173,unknown,"1,32216E+12",,T255M12,ZU21,IN,69474414,1,1,16.80,PCE,P,18/08/2023,18.89,-1
3222663173,unknown,"1,32216E+12",,T255M14,ZU21,IN,69474414,1,1,78.00,PCE,P,18/08/2023,88.18,-1
3222663132,unknown,"1,32216E+12",,T255M16,ZU21,IN,69474414,1,1,72.80,PCE,P,18/08/2023,86.86,-1
3222663131,unknown,"1,32216E+12",,T255M233,ZU21,IN,69474414,1,1,662.00,PCE,P,18/08/2023,88.87,-1
3222663132,unknown,"1,32216E+12",,T255M3,ZU21,IN,69474414,1,1,86.81,PCE,P,18/08/2023,88.89,-1
3222663133,unknown,"1,32216E+12",,T255M4,ZU21,IN,69474414,1,1,87.81,PCE,P,18/08/2023,88.88,-1
3222663136,unknown,"1,32216E+12",,T255M5,ZU21,IN,69474414,1,1,88.71,PCE,P,18/08/2023,87.09,-1
3222663135,unknown,"1,32216E+12",,T255M6,ZU21,IN,69474414,1,1,88.21,PCE,P,18/08/2023,87.89,-1
3222663136,unknown,"1,32216E+12",,T255M8,ZU21,IN,69474414,1,1,22.00,PCE,P,18/08/2023,86.87,-1
3222663137,unknown,"1,32216E+12",,T256M133,ZU21,IN,69474414,1,1,68.00,PCE,P,18/08/2023,80.88,-1
3222663133,unknown,"1,32216E+12",,T256M12,ZU21,IN,69474414,1,1,72.20,PCE,P,18/08/2023,88.89,-1
3222663133,unknown,"1,32216E+12",,T256M16,ZU21,IN,69474414,1,1,668.00,PCE,P,18/08/2023,88.86,-1
3222663132,unknown,"1,32216E+12",,T256M233,ZU21,IN,69474414,1,1,678.00,PCE,P,18/08/2023,88.16,-1
3222663131,unknown,"1,32216E+12",,T256M3,ZU21,IN,69474414,1,1,86.10,PCE,P,18/08/2023,10.89,-1
3222663132,unknown,"1,32216E+12",,T256M4,ZU21,IN,69474414,1,1,88.60,PCE,P,18/08/2023,10.62,-1
3222663133,unknown,"1,32216E+12",,T256M5,ZU21,IN,69474414,1,1,88.10,PCE,P,18/08/2023,18.81,-1
3222663136,unknown,"1,32216E+12",,T256M6,ZU21,IN,69474414,1,1,88.70,PCE,P,18/08/2023,18.81,-1
3222663135,unknown,"1,32216E+12",,T256M8,ZU21,IN,69474414,1,1,16.00,PCE,P,18/08/2023,17.88,-1
3222663136,unknown,"1,32216E+12",,T258M133,ZU21,IN,69474414,1,1,28.61,PCE,P,18/08/2023,86.79,-1
3222663137,unknown,"1,32216E+12",,T258M12,ZU21,IN,69474414,1,1,82.70,PCE,P,18/08/2023,18.79,-1
3222663133,unknown,"1,32216E+12",,T258M14,ZU21,IN,69474414,1,1,66.80,PCE,P,18/08/2023,18.89,-1
3222663133,unknown,"1,32216E+12",,T258M16,ZU21,IN,69474414,1,1,68.80,PCE,P,18/08/2023,80.77,-1
3222663222,unknown,"1,32216E+12",,T258M18,ZU21,IN,69474414,1,1,20.10,PCE,P,18/08/2023,77.88,-1
3222663221,unknown,"1,32216E+12",,T258M233,ZU21,IN,69474414,1,1,21.20,PCE,P,18/08/2023,76.89,-1
3222663222,unknown,"1,32216E+12",,T258M22,ZU21,IN,69474414,1,1,621.00,PCE,P,18/08/2023,66.88,-1
3222663223,unknown,"1,32216E+12",,T258M24,ZU21,IN,69474414,1,1,686.00,PCE,P,18/08/2023,68.77,-1
3222663226,unknown,"1,32216E+12",,T258M27,ZU21,IN,69474414,1,1,686.00,PCE,P,18/08/2023,88.68,-1
3222663225,unknown,"1,32216E+12",,T258M333,ZU21,IN,69474414,1,1,868.00,PCE,P,18/08/2023,807.86,-1
3222663226,unknown,"1,32216E+12",,T258M36,ZU21,IN,69474414,1,1,282.00,PCE,P,18/08/2023,868.07,-1
3222663227,unknown,"1,32216E+12",,T258M4,ZU21,IN,69474414,1,1,82.80,PCE,P,18/08/2023,88.87,-1
3222663223,unknown,"1,32216E+12",,T258M5,ZU21,IN,69474414,1,1,88.81,PCE,P,18/08/2023,88.88,-1
3222663223,unknown,"1,32216E+12",,T258M6,ZU21,IN,69474414,1,1,88.60,PCE,P,18/08/2023,81.09,-1
3222663212,unknown,"1,32216E+12",,T258M8,ZU21,IN,69474414,1,1,88.60,PCE,P,18/08/2023,88.77,-1
3222663211,unknown,"1,32216E+12",,T2633M133,ZU21,IN,69474414,1,1,88.11,PCE,P,18/08/2023,18.79,-1
3222663212,unknown,"1,32216E+12",,T2633M12,ZU21,IN,69474414,1,1,68.60,PCE,P,18/08/2023,80.72,-1
3222663213,unknown,"1,32216E+12",,T2633M14,ZU21,IN,69474414,1,1,87.60,PCE,P,18/08/2023,71.68,-1
3222663216,unknown,"1,32216E+12",,T2633M16,ZU21,IN,69474414,1,1,82.80,PCE,P,18/08/2023,78.71,-1
3222663215,unknown,"1,32216E+12",,T2633M233,ZU21,IN,69474414,1,1,626.00,PCE,P,18/08/2023,66.67,-1
3222663216,unknown,"1,32216E+12",,T2633M3,ZU21,IN,69474414,1,1,28.10,PCE,P,18/08/2023,88.82,-1
3222663217,unknown,"1,32216E+12",,T2633M4,ZU21,IN,69474414,1,1,28.21,PCE,P,18/08/2023,86.88,-1
3222663213,unknown,"1,32216E+12",,T2633M5,ZU21,IN,69474414,1,1,28.80,PCE,P,18/08/2023,87.08,-1
3222663213,unknown,"1,32216E+12",,T2633M6,ZU21,IN,69474414,1,1,21.00,PCE,P,18/08/2023,87.88,-1
3222663222,unknown,"1,32216E+12",,T2633M8,ZU21,IN,69474414,1,1,22.21,PCE,P,18/08/2023,88.88,-1
3222663221,unknown,"1,32216E+12",,T261M133,ZU21,IN,69474414,1,1,71.60,PCE,P,18/08/2023,86.79,-1
3222663222,unknown,"1,32216E+12",,T261M12,ZU21,IN,69474414,1,1,26.60,PCE,P,18/08/2023,77.09,-1
3222663223,unknown,"1,32216E+12",,T261M16,ZU21,IN,69474414,1,1,628.00,PCE,P,18/08/2023,67.61,-1
3222663226,unknown,"1,32216E+12",,T261M233,ZU21,IN,69474414,1,1,866.00,PCE,P,18/08/2023,808.88,-1
3222663225,unknown,"1,32216E+12",,T261M3,ZU21,IN,69474414,1,1,10.80,PCE,P,18/08/2023,17.89,-1
3222663226,unknown,"1,32216E+12",,T261M4,ZU21,IN,69474414,1,1,10.20,PCE,P,18/08/2023,17.88,-1
3222663227,unknown,"1,32216E+12",,T261M5,ZU21,IN,69474414,1,1,12.80,PCE,P,18/08/2023,16.86,-1
3222663223,unknown,"1,32216E+12",,T261M6,ZU21,IN,69474414,1,1,18.60,PCE,P,18/08/2023,16.81,-1
3222663223,unknown,"1,32216E+12",,T261M8,ZU21,IN,69474414,1,1,66.80,PCE,P,18/08/2023,80.18,-1
3222663232,unknown,"1,32216E+12",,T263M12,ZU21,IN,69474414,1,1,66.80,PCE,P,18/08/2023,18.89,-1
3222663231,unknown,"1,32216E+12",,T263M14,ZU21,IN,69474414,1,1,81.70,PCE,P,18/08/2023,78.89,-1
3222663232,unknown,"1,32216E+12",,T263M16,ZU21,IN,69474414,1,1,87.20,PCE,P,18/08/2023,78.08,-1
3222663236,unknown,"1,32216E+12",,T263M233,ZU21,IN,69474414,1,1,628.00,PCE,P,18/08/2023,68.66,-1
3222663236,unknown,"1,32216E+12",,T263M24,ZU21,IN,69474414,1,1,677.00,PCE,P,18/08/2023,86.78,-1
3222663237,unknown,"1,32216E+12",,T263M27,ZU21,IN,69474414,1,1,882.00,PCE,P,18/08/2023,888.18,-1
3222663233,unknown,"1,32216E+12",,T263M333,ZU21,IN,69474414,1,1,200.00,PCE,P,18/08/2023,877.00,-1
3222663233,unknown,"1,32216E+12",,T263M36,ZU21,IN,69474414,1,1,880.00,PCE,P,18/08/2023,188.10,-1
3222663262,unknown,"1,32216E+12",,T266M12,ZU21,IN,69474414,1,1,62.10,PCE,P,18/08/2023,88.89,-1
3222663261,unknown,"1,32216E+12",,T266M14,ZU21,IN,69474414,1,1,82.00,PCE,P,18/08/2023,78.68,-1
3222663262,unknown,"1,32216E+12",,T266M16,ZU21,IN,69474414,1,1,26.80,PCE,P,18/08/2023,77.69,-1
3222663263,unknown,"1,32216E+12",,T266M233,ZU21,IN,69474414,1,1,622.00,PCE,P,18/08/2023,68.88,-1
3222663266,unknown,"1,32216E+12",,T266M24,ZU21,IN,69474414,1,1,682.00,PCE,P,18/08/2023,88.67,-1
3222663265,unknown,"1,32216E+12",,T268M133X.75,ZU21,IN,69474414,1,1,88.61,PCE,P,18/08/2023,10.69,-1
3222663266,unknown,"1,32216E+12",,T268M133X1.33,ZU21,IN,69474414,1,1,28.61,PCE,P,18/08/2023,86.88,-1
3222663267,unknown,"1,32216E+12",,T268M133X1.25,ZU21,IN,69474414,1,1,22.80,PCE,P,18/08/2023,88.11,-1
3222663263,unknown,"1,32216E+12",,T268M11X1.33,ZU21,IN,69474414,1,1,68.10,PCE,P,18/08/2023,88.61,-1
3222663263,unknown,"1,32216E+12",,T268M12X1.33,ZU21,IN,69474414,1,1,86.01,PCE,P,18/08/2023,10.89,-1
3222663252,unknown,"1,32216E+12",,T268M12X1.25,ZU21,IN,69474414,1,1,86.10,PCE,P,18/08/2023,11.79,-1
3222663251,unknown,"1,32216E+12",,T268M12X1.5,ZU21,IN,69474414,1,1,22.81,PCE,P,18/08/2023,88.18,-1
3222663252,unknown,"1,32216E+12",,T268M14X1.33,ZU21,IN,69474414,1,1,17.60,PCE,P,18/08/2023,18.12,-1
3222663253,unknown,"1,32216E+12",,T268M14X1.25,ZU21,IN,69474414,1,1,61.00,PCE,P,18/08/2023,88.88,-1
3222663256,unknown,"1,32216E+12",,T268M14X1.5,ZU21,IN,69474414,1,1,11.00,PCE,P,18/08/2023,16.88,-1
3222663255,unknown,"1,32216E+12",,T268M15X1.5,ZU21,IN,69474414,1,1,72.70,PCE,P,18/08/2023,86.89,-1
3222663256,unknown,"1,32216E+12",,T268M16X1.33,ZU21,IN,69474414,1,1,12.00,PCE,P,18/08/2023,18.88,-1
3222663257,unknown,"1,32216E+12",,T268M16X1.5,ZU21,IN,69474414,1,1,16.80,PCE,P,18/08/2023,17.69,-1
3222663253,unknown,"1,32216E+12",,T268M18X1.33,ZU21,IN,69474414,1,1,88.20,PCE,P,18/08/2023,78.61,-1
3222663253,unknown,"1,32216E+12",,T268M18X1.5,ZU21,IN,69474414,1,1,86.80,PCE,P,18/08/2023,88.79,-1
3222663262,unknown,"1,32216E+12",,T268M233X1.33,ZU21,IN,69474414,1,1,82.20,PCE,P,18/08/2023,77.09,-1
3222663261,unknown,"1,32216E+12",,T268M233X1.5,ZU21,IN,69474414,1,1,86.60,PCE,P,18/08/2023,71.89,-1
3222663262,unknown,"1,32216E+12",,T268M22X1.33,ZU21,IN,69474414,1,1,682.00,PCE,P,18/08/2023,60.17,-1
3222663263,unknown,"1,32216E+12",,T268M22X1.5,ZU21,IN,69474414,1,1,686.00,PCE,P,18/08/2023,88.18,-1
3222663266,unknown,"1,32216E+12",,T268M24X1.33,ZU21,IN,69474414,1,1,668.00,PCE,P,18/08/2023,88.86,-1
3222663265,unknown,"1,32216E+12",,T268M24X1.5,ZU21,IN,69474414,1,1,662.00,PCE,P,18/08/2023,88.87,-1
3222663266,unknown,"1,32216E+12",,T268M24X2.33,ZU21,IN,69474414,1,1,668.00,PCE,P,18/08/2023,87.81,-1
3222663267,unknown,"1,32216E+12",,T268M25X1.5,ZU21,IN,69474414,1,1,687.00,PCE,P,18/08/2023,88.68,-1
3222663263,unknown,"1,32216E+12",,T268M25X2.33,ZU21,IN,69474414,1,1,681.00,PCE,P,18/08/2023,80.68,-1
3222663263,unknown,"1,32216E+12",,T268M26X1.5,ZU21,IN,69474414,1,1,616.00,PCE,P,18/08/2023,76.77,-1
3222663271,unknown,"1,32216E+12",,T268M27X1.5,ZU21,IN,69474414,1,1,661.00,PCE,P,18/08/2023,80.88,-1
3222663272,unknown,"1,32216E+12",,T268M27X2.33,ZU21,IN,69474414,1,1,676.00,PCE,P,18/08/2023,88.78,-1
3222663273,unknown,"1,32216E+12",,T268M28X1.5,ZU21,IN,69474414,1,1,886.00,PCE,P,18/08/2023,880.77,-1
3222663276,unknown,"1,32216E+12",,T268M28X2.33,ZU21,IN,69474414,1,1,882.00,PCE,P,18/08/2023,881.18,-1
3222663275,unknown,"1,32216E+12",,T268M333X1.5,ZU21,IN,69474414,1,1,628.00,PCE,P,18/08/2023,87.08,-1
3222663276,unknown,"1,32216E+12",,T268M333X2.33,ZU21,IN,69474414,1,1,808.00,PCE,P,18/08/2023,88.88,-1
3222663277,unknown,"1,32216E+12",,T268M32X1.5,ZU21,IN,69474414,1,1,862.00,PCE,P,18/08/2023,807.88,-1
3222663273,unknown,"1,32216E+12",,T268M32X2.33,ZU21,IN,69474414,1,1,882.00,PCE,P,18/08/2023,881.18,-1
3222663273,unknown,"1,32216E+12",,T268M33X1.5,ZU21,IN,69474414,1,1,828.00,PCE,P,18/08/2023,878.08,-1
3222663231,unknown,"1,32216E+12",,T268M35X1.5,ZU21,IN,69474414,1,1,262.00,PCE,P,18/08/2023,886.88,-1
3222663232,unknown,"1,32216E+12",,T268M36X1.5,ZU21,IN,69474414,1,1,820.00,PCE,P,18/08/2023,871.80,-1
3222663233,unknown,"1,32216E+12",,T268M36X2.33,ZU21,IN,69474414,1,1,208.00,PCE,P,18/08/2023,877.88,-1
3222663236,unknown,"1,32216E+12",,T268M36X3.33,ZU21,IN,69474414,1,1,876.00,PCE,P,18/08/2023,888.17,-1
3222663235,unknown,"1,32216E+12",,T268M433X1.5,ZU21,IN,69474414,1,1,888.00,PCE,P,18/08/2023,186.88,-1
3222663236,unknown,"1,32216E+12",,T268M433X2.33,ZU21,IN,69474414,1,1,862.00,PCE,P,18/08/2023,116.87,-1
3222663233,unknown,"1,32216E+12",,T268M42X1.5,ZU21,IN,69474414,1,1,888.00,PCE,P,18/08/2023,186.88,-1
3222663233,unknown,"1,32216E+12",,T268M42X2.33,ZU21,IN,69474414,1,1,862.00,PCE,P,18/08/2023,116.87,-1
3222663232,unknown,"1,32216E+12",,T268M42X3.33,ZU21,IN,69474414,1,1,888.00,PCE,P,18/08/2023,106.78,-1
3222663231,unknown,"1,32216E+12",,T268M45X1.5,ZU21,IN,69474414,1,1,187.00,PCE,P,18/08/2023,187.68,-1
3222663233,unknown,"1,32216E+12",,T268M45X3.33,ZU21,IN,69474414,1,1,160.00,PCE,P,18/08/2023,177.70,-1
3222663235,unknown,"1,32216E+12",,T268M48X2.33,ZU21,IN,69474414,1,1,666.00,PCE,P,18/08/2023,818.88,-1
3222663236,unknown,"1,32216E+12",,T268M48X3.33,ZU21,IN,69474414,1,1,601.00,PCE,P,18/08/2023,186.78,-1
3222663237,unknown,"1,32216E+12",,T268M4X.5,ZU21,IN,69474414,1,1,26.20,PCE,P,18/08/2023,88.89,-1
3222663233,unknown,"1,32216E+12",,T268M533X1.5,ZU21,IN,69474414,1,1,860.00,PCE,P,18/08/2023,886.80,-1
3222663321,unknown,"1,32216E+12",,T268M5X.5,ZU21,IN,69474414,1,1,28.61,PCE,P,18/08/2023,88.89,-1
3222663322,unknown,"1,32216E+12",,T268M6X.75,ZU21,IN,69474414,1,1,22.81,PCE,P,18/08/2023,86.88,-1
3222663323,unknown,"1,32216E+12",,T268M7X.75,ZU21,IN,69474414,1,1,21.61,PCE,P,18/08/2023,87.77,-1
3222663326,unknown,"1,32216E+12",,T268M8X.75,ZU21,IN,69474414,1,1,21.61,PCE,P,18/08/2023,87.77,-1
3222663325,unknown,"1,32216E+12",,T268M8X1.33,ZU21,IN,69474414,1,1,82.20,PCE,P,18/08/2023,87.89,-1
3222663326,unknown,"1,32216E+12",,T268M3X1.33,ZU21,IN,69474414,1,1,87.61,PCE,P,18/08/2023,18.81,-1
3222663327,unknown,"1,32216E+12",,T2751,ZU21,IN,69474414,1,1,610.00,PCE,P,18/08/2023,78.80,-1
3222663323,unknown,"1,32216E+12",,T2751.1/2,ZU21,IN,69474414,1,1,888.00,PCE,P,18/08/2023,187.86,-1
3222663323,unknown,"1,32216E+12",,T2751.1/4,ZU21,IN,69474414,1,1,826.00,PCE,P,18/08/2023,888.88,-1
3222663312,unknown,"1,32216E+12",,T2751.1/8,ZU21,IN,69474414,1,1,626.00,PCE,P,18/08/2023,86.07,-1
3222663311,unknown,"1,32216E+12",,T2751/2,ZU21,IN,69474414,1,1,16.60,PCE,P,18/08/2023,18.19,-1
3222663312,unknown,"1,32216E+12",,T2753/4,ZU21,IN,69474414,1,1,607.00,PCE,P,18/08/2023,81.78,-1
3222663313,unknown,"1,32216E+12",,T2753/8,ZU21,IN,69474414,1,1,82.80,PCE,P,18/08/2023,18.17,-1
3222663316,unknown,"1,32216E+12",,T2755/16,ZU21,IN,69474414,1,1,26.71,PCE,P,18/08/2023,88.01,-1
3222663315,unknown,"1,32216E+12",,T2755/8,ZU21,IN,69474414,1,1,72.80,PCE,P,18/08/2023,86.86,-1
3222663316,unknown,"1,32216E+12",,T2757/16,ZU21,IN,69474414,1,1,16.60,PCE,P,18/08/2023,18.19,-1
3222663317,unknown,"1,32216E+12",,T2757/8,ZU21,IN,69474414,1,1,660.00,PCE,P,18/08/2023,78.70,-1
3222663313,unknown,"1,32216E+12",,T2753/16,ZU21,IN,69474414,1,1,66.80,PCE,P,18/08/2023,81.79,-1
3222663322,unknown,"1,32216E+12",,T2781.1/2,ZU21,IN,69474414,1,1,122.00,PCE,P,18/08/2023,168.87,-1
3222663321,unknown,"1,32216E+12",,T2781.1/4,ZU21,IN,69474414,1,1,811.00,PCE,P,18/08/2023,817.88,-1
3222663322,unknown,"1,32216E+12",,T2781.1/8,ZU21,IN,69474414,1,1,866.00,PCE,P,18/08/2023,808.87,-1
3222663326,unknown,"1,32216E+12",,T2781/2,ZU21,IN,69474414,1,1,16.70,PCE,P,18/08/2023,17.79,-1
3222663325,unknown,"1,32216E+12",,T2783/4,ZU21,IN,69474414,1,1,667.00,PCE,P,18/08/2023,87.88,-1
3222663326,unknown,"1,32216E+12",,T2783/8,ZU21,IN,69474414,1,1,87.71,PCE,P,18/08/2023,18.89,-1
3222663327,unknown,"1,32216E+12",,T2785/16,ZU21,IN,69474414,1,1,80.81,PCE,P,18/08/2023,88.81,-1
3222663323,unknown,"1,32216E+12",,T2785/8,ZU21,IN,69474414,1,1,86.80,PCE,P,18/08/2023,88.79,-1
3222663323,unknown,"1,32216E+12",,T2787/16,ZU21,IN,69474414,1,1,16.70,PCE,P,18/08/2023,17.79,-1
3222663332,unknown,"1,32216E+12",,T2787/8,ZU21,IN,69474414,1,1,676.00,PCE,P,18/08/2023,86.17,-1
3222663331,unknown,"1,32216E+12",,T2783/16,ZU21,IN,69474414,1,1,78.80,PCE,P,18/08/2023,88.67,-1
3222663332,unknown,"1,32216E+12",,T2821,ZU21,IN,69474414,1,1,828.00,PCE,P,18/08/2023,877.06,-1
3222663333,unknown,"1,32216E+12",,T2821.1/2,ZU21,IN,69474414,1,1,686.00,PCE,P,18/08/2023,888.68,-1
3222663336,unknown,"1,32216E+12",,T2821.1/4,ZU21,IN,69474414,1,1,870.00,PCE,P,18/08/2023,180.80,-1
3222663335,unknown,"1,32216E+12",,T2821/2,ZU21,IN,69474414,1,1,82.60,PCE,P,18/08/2023,70.87,-1
3222663336,unknown,"1,32216E+12",,T2821/4,ZU21,IN,69474414,1,1,12.80,PCE,P,18/08/2023,16.87,-1
3222663337,unknown,"1,32216E+12",,T2821/8,ZU21,IN,69474414,1,1,28.61,PCE,P,18/08/2023,88.79,-1
3222663333,unknown,"1,32216E+12",,T2823/4,ZU21,IN,69474414,1,1,660.00,PCE,P,18/08/2023,78.70,-1
3222663333,unknown,"1,32216E+12",,T2823/8,ZU21,IN,69474414,1,1,18.70,PCE,P,18/08/2023,16.81,-1
3222663362,unknown,"1,32216E+12",,T2861/2,ZU21,DE,69474414,1,1,628.00,PCE,P,18/08/2023,68.66,-1
3222663361,unknown,"1,32216E+12",,T2861/4,ZU21,DE,69474414,1,1,78.80,PCE,P,18/08/2023,86.89,-1
3222663362,unknown,"1,32216E+12",,T286133-32,ZU21,DE,69474414,1,1,72.20,PCE,P,18/08/2023,86.19,-1
3222663363,unknown,"1,32216E+12",,T2863/8,ZU21,DE,69474414,1,1,662.00,PCE,P,18/08/2023,88.87,-1
3222663366,unknown,"1,32216E+12",,T2864-48,ZU21,DE,69474414,1,1,62.60,PCE,P,18/08/2023,88.89,-1
3222663365,unknown,"1,32216E+12",,T2865/16,ZU21,DE,69474414,1,1,21.80,PCE,P,18/08/2023,76.78,-1
3222663366,unknown,"1,32216E+12",,T2866-433,ZU21,DE,69474414,1,1,62.60,PCE,P,18/08/2023,88.89,-1
3222663367,unknown,"1,32216E+12",,T2867/16,ZU21,DE,69474414,1,1,628.00,PCE,P,18/08/2023,68.66,-1
3222663363,unknown,"1,32216E+12",,T2868-36,ZU21,DE,69474414,1,1,68.21,PCE,P,18/08/2023,80.82,-1
3222663363,unknown,"1,32216E+12",,T2871/2,ZU21,DE,69474414,1,1,688.00,PCE,P,18/08/2023,88.78,-1
3222663352,unknown,"1,32216E+12",,T2871/4,ZU21,DE,69474414,1,1,68.00,PCE,P,18/08/2023,88.81,-1
3222663351,unknown,"1,32216E+12",,T287133-24,ZU21,DE,69474414,1,1,67.60,PCE,P,18/08/2023,88.82,-1
3222663352,unknown,"1,32216E+12",,T2873/8,ZU21,DE,69474414,1,1,602.00,PCE,P,18/08/2023,80.77,-1
3222663353,unknown,"1,32216E+12",,T2874-433,ZU21,DE,69474414,1,1,62.60,PCE,P,18/08/2023,80.89,-1
3222663356,unknown,"1,32216E+12",,T2875/16,ZU21,DE,69474414,1,1,87.80,PCE,P,18/08/2023,71.72,-1
3222663355,unknown,"1,32216E+12",,T2876-32,ZU21,DE,69474414,1,1,62.60,PCE,P,18/08/2023,80.89,-1
3222663356,unknown,"1,32216E+12",,T2877/16,ZU21,DE,69474414,1,1,688.00,PCE,P,18/08/2023,88.78,-1
3222663357,unknown,"1,32216E+12",,T2878-32,ZU21,DE,69474414,1,1,62.80,PCE,P,18/08/2023,88.16,-1
3222663353,unknown,"1,32216E+12",,T288M133X1.33,ZU21,DE,69474414,1,1,26.80,PCE,P,18/08/2023,77.69,-1
3222663353,unknown,"1,32216E+12",,T288M133X1.25,ZU21,DE,69474414,1,1,602.00,PCE,P,18/08/2023,80.77,-1
3222663362,unknown,"1,32216E+12",,T288M12X1.5,ZU21,DE,69474414,1,1,602.00,PCE,P,18/08/2023,80.77,-1
3222663361,unknown,"1,32216E+12",,T288M5X.5,ZU21,DE,69474414,1,1,81.20,PCE,P,18/08/2023,71.09,-1
3222663362,unknown,"1,32216E+12",,T288M6X.75,ZU21,DE,69474414,1,1,88.60,PCE,P,18/08/2023,78.87,-1
3222663363,unknown,"1,32216E+12",,T288M8X1.33,ZU21,DE,69474414,1,1,77.60,PCE,P,18/08/2023,87.78,-1
3222663366,unknown,"1,32216E+12",,T283M133,ZU21,DE,69474414,1,1,688.00,PCE,P,18/08/2023,60.76,-1
3222663365,unknown,"1,32216E+12",,T283M12,ZU21,DE,69474414,1,1,612.00,PCE,P,18/08/2023,77.88,-1
3222663366,unknown,"1,32216E+12",,T283M5,ZU21,DE,69474414,1,1,82.00,PCE,P,18/08/2023,78.68,-1
3222663367,unknown,"1,32216E+12",,T283M6,ZU21,DE,69474414,1,1,82.10,PCE,P,18/08/2023,78.89,-1
3222663363,unknown,"1,32216E+12",,T283M8,ZU21,DE,69474414,1,1,608.00,PCE,P,18/08/2023,78.88,-1
3222663363,unknown,"1,32216E+12",,T2333M12X1.33,ZU21,IN,69474414,1,1,67.80,PCE,P,18/08/2023,88.11,-1
3222663372,unknown,"1,32216E+12",,T2333M12X1.5,ZU21,IN,69474414,1,1,68.80,PCE,P,18/08/2023,88.78,-1
3222663371,unknown,"1,32216E+12",,T2333M14X1.33,ZU21,IN,69474414,1,1,28.20,PCE,P,18/08/2023,76.81,-1
3222663372,unknown,"1,32216E+12",,T2333M14X1.5,ZU21,IN,69474414,1,1,20.80,PCE,P,18/08/2023,77.78,-1
3222663373,unknown,"1,32216E+12",,T2333M16X1.33,ZU21,IN,69474414,1,1,27.80,PCE,P,18/08/2023,77.72,-1
3222663376,unknown,"1,32216E+12",,T2333M16X1.5,ZU21,IN,69474414,1,1,22.00,PCE,P,18/08/2023,78.87,-1
3222663375,unknown,"1,32216E+12",,T2333M18X1.5,ZU21,IN,69474414,1,1,628.00,PCE,P,18/08/2023,68.66,-1
3222663376,unknown,"1,32216E+12",,T2333M233X1.5,ZU21,IN,69474414,1,1,688.00,PCE,P,18/08/2023,68.88,-1
3222663377,unknown,"1,32216E+12",,T2333M22X1.5,ZU21,IN,69474414,1,1,800.00,PCE,P,18/08/2023,88.00,-1
3222663373,unknown,"1,32216E+12",,T2333M24X1.5,ZU21,IN,69474414,1,1,686.00,PCE,P,18/08/2023,88.87,-1
3222663373,unknown,"1,32216E+12",,T231M1.6,ZU21,DE,69474414,1,1,81.80,PCE,P,18/08/2023,78.78,-1
3222663332,unknown,"1,32216E+12",,T231M133,ZU21,DE,69474414,1,1,12.60,PCE,P,18/08/2023,18.89,-1
3222663331,unknown,"1,32216E+12",,T231M12,ZU21,DE,69474414,1,1,71.60,PCE,P,18/08/2023,87.08,-1
3222663333,unknown,"1,32216E+12",,T231M2,ZU21,DE,69474414,1,1,18.10,PCE,P,18/08/2023,16.71,-1
3222663336,unknown,"1,32216E+12",,T231M2.5,ZU21,DE,69474414,1,1,18.80,PCE,P,18/08/2023,16.88,-1
3222663335,unknown,"1,32216E+12",,T231M3,ZU21,DE,69474414,1,1,22.11,PCE,P,18/08/2023,88.88,-1
3222663337,unknown,"1,32216E+12",,T231M4,ZU21,DE,69474414,1,1,80.61,PCE,P,18/08/2023,88.68,-1
3222663333,unknown,"1,32216E+12",,T231M5,ZU21,DE,69474414,1,1,88.21,PCE,P,18/08/2023,10.79,-1
3222663333,unknown,"1,32216E+12",,T231M6,ZU21,DE,69474414,1,1,88.60,PCE,P,18/08/2023,10.88,-1
3222663332,unknown,"1,32216E+12",,T231M8,ZU21,DE,69474414,1,1,88.61,PCE,P,18/08/2023,18.89,-1
3222663331,unknown,"1,32216E+12",,T232M1.6,ZU21,DE,69474414,1,1,662.00,PCE,P,18/08/2023,88.88,-1
3222663332,unknown,"1,32216E+12",,T232M133,ZU21,DE,69474414,1,1,88.80,PCE,P,18/08/2023,70.87,-1
3222663333,unknown,"1,32216E+12",,T232M12,ZU21,DE,69474414,1,1,606.00,PCE,P,18/08/2023,88.87,-1
3222663336,unknown,"1,32216E+12",,T232M16,ZU21,DE,69474414,1,1,618.00,PCE,P,18/08/2023,77.78,-1
3222663335,unknown,"1,32216E+12",,T232M2,ZU21,DE,69474414,1,1,76.20,PCE,P,18/08/2023,87.89,-1
3222663336,unknown,"1,32216E+12",,T232M2.5,ZU21,DE,69474414,1,1,76.70,PCE,P,18/08/2023,87.89,-1
